Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.097731000000000,18,0xAA,0x9F,Write,ACK
0.097753500000000,18,0xAA,0x09,Write,ACK
0.097776000000000,18,0xAA,0xFF,Write,ACK
0.106171000000000,19,0xAB,0x00,Read,ACK
0.106193500000000,19,0xAB,0x00,Read,ACK
0.106216000000000,19,0xAB,0x00,Read,ACK
0.106238500000000,19,0xAB,0x12,Read,NAK
0.107411500000000,20,0xAB,0x00,Read,ACK
0.107434000000000,20,0xAB,0x11,Read,ACK
0.107456500000000,20,0xAB,0x22,Read,ACK
0.107479000000000,20,0xAB,0x33,Read,ACK
0.107501500000000,20,0xAB,0x44,Read,ACK
0.107524000000000,20,0xAB,0x55,Read,ACK
0.107546500000000,20,0xAB,0x66,Read,ACK
0.107569000000000,20,0xAB,0x77,Read,ACK
0.107591500000000,20,0xAB,0x88,Read,ACK
0.107614000000000,20,0xAB,0x99,Read,ACK
0.107636500000000,20,0xAB,0xAA,Read,ACK
0.107659000000000,20,0xAB,0xBB,Read,ACK
0.107681500000000,20,0xAB,0xCC,Read,ACK
0.107704000000000,20,0xAB,0xDD,Read,ACK
0.107726500000000,20,0xAB,0xEE,Read,ACK
0.107749000000000,20,0xAB,0xFF,Read,ACK
0.107771500000000,20,0xAB,0x90,Read,ACK
0.107794000000000,20,0xAB,0x00,Read,NAK
0.115323000000000,21,0xAA,0x00,Write,ACK
0.115345500000000,21,0xAA,0xC1,Write,ACK
0.115368000000000,21,0xAA,0x01,Write,ACK
0.115390500000000,21,0xAA,0x00,Write,ACK
0.115413000000000,21,0xAA,0x18,Write,ACK
0.115435500000000,21,0xAA,0x00,Write,ACK
0.115458000000000,21,0xAA,0x01,Write,ACK
0.115480500000000,21,0xAA,0x02,Write,ACK
0.115503000000000,21,0xAA,0x03,Write,ACK
0.115525500000000,21,0xAA,0x04,Write,ACK
0.115548000000000,21,0xAA,0x05,Write,ACK
0.115570500000000,21,0xAA,0x06,Write,ACK
0.115593000000000,21,0xAA,0x07,Write,ACK
0.115615500000000,21,0xAA,0x08,Write,ACK
0.115638000000000,21,0xAA,0x09,Write,ACK
0.115660500000000,21,0xAA,0x0A,Write,ACK
0.115683000000000,21,0xAA,0x0B,Write,ACK
0.115705500000000,21,0xAA,0x0C,Write,ACK
0.115728000000000,21,0xAA,0x0D,Write,ACK
0.115750500000000,21,0xAA,0x0E,Write,ACK
0.115773000000000,21,0xAA,0x0F,Write,ACK
0.115795500000000,21,0xAA,0x10,Write,ACK
0.115818000000000,21,0xAA,0x11,Write,ACK
0.115840500000000,21,0xAA,0x12,Write,ACK
0.115863000000000,21,0xAA,0x13,Write,ACK
0.115885500000000,21,0xAA,0x14,Write,ACK
0.115908000000000,21,0xAA,0x15,Write,ACK
0.115930500000000,21,0xAA,0x16,Write,ACK
0.115953000000000,21,0xAA,0x17,Write,ACK
0.126747500000000,22,0xAB,0x00,Read,ACK
0.126770000000000,22,0xAB,0x00,Read,ACK
0.126792500000000,22,0xAB,0x00,Read,ACK
0.126815000000000,22,0xAB,0x02,Read,NAK
0.127987500000000,23,0xAB,0x90,Read,ACK
0.128010000000000,23,0xAB,0x00,Read,NAK
0.129471000000000,24,0xAA,0x00,Write,ACK
0.129493500000000,24,0xAA,0xC2,Write,ACK
0.129516000000000,24,0xAA,0x01,Write,ACK
0.129538500000000,24,0xAA,0x00,Write,ACK
0.129561000000000,24,0xAA,0x10,Write,ACK
0.129583500000000,24,0xAA,0x00,Write,ACK
0.129606000000000,24,0xAA,0x11,Write,ACK
0.129628500000000,24,0xAA,0x22,Write,ACK
0.129651000000000,24,0xAA,0x33,Write,ACK
0.129673500000000,24,0xAA,0x44,Write,ACK
0.129696000000000,24,0xAA,0x55,Write,ACK
0.129718500000000,24,0xAA,0x66,Write,ACK
